id,back_bet_id,lay_bet_id,odd,value
22508,45015,45016,1.3,27.215
22509,45017,45018,1.3,27.215
22510,45019,45020,1.3,27.215
22511,45021,45022,1.3,27.215
22512,45023,45024,1.3,27.215
22513,45025,45026,1.3,27.215
22514,45027,45028,1.3,27.215
22515,45029,45030,3.05,3.8666666666666667
22516,45031,45032,3.05,3.8666666666666667
22517,45033,45034,3.05,3.8666666666666667
22518,45035,45036,3.05,3.8666666666666667
22519,45037,45038,3.05,3.8666666666666667
22520,45039,45040,3.05,3.8666666666666667
22521,45041,45042,1.8,439.18408536585366
22522,45043,45044,1.8,439.18408536585366
22523,45045,45046,1.8,439.18408536585366
22524,45047,45048,1.8,439.18408536585366
22525,45049,45050,1.8,439.18408536585366
22526,45051,45052,1.8,439.18408536585366
22527,45053,45054,1.8,439.18408536585366
22528,45055,45056,1.8,439.18408536585366
22529,45057,45058,1.8,439.18408536585366
22530,45059,45060,1.8,439.18408536585366
22531,45061,45062,1.8,439.18408536585366
22532,45063,45064,1.8,439.18408536585366
22533,45065,45066,1.8,439.18408536585366
22534,45067,45068,1.8,439.18408536585366
22535,45069,45070,1.8,439.18408536585366
22536,45071,45072,1.8,439.18408536585366
22537,45073,45074,1.8,439.18408536585366
22538,45075,45076,1.8,439.18408536585366
22539,45077,45078,1.8,439.18408536585366
22540,45079,45080,1.8,439.18408536585366
22541,45081,45082,1.8,439.18408536585366
22542,45083,45084,1.8,439.18408536585366
22543,45085,45086,1.8,439.18408536585366
22544,45087,45088,1.8,439.18408536585366
22545,45089,45090,1.8,439.18408536585366
22546,45091,45092,1.8,439.18408536585366
22547,45093,45094,1.8,439.18408536585366
22548,45095,45096,1.8,439.18408536585366
22549,45097,45098,1.8,439.18408536585366
22550,45099,45100,1.8,439.18408536585366
22551,45101,45102,1.8,439.18408536585366
22552,45103,45104,1.8,439.18408536585366
22553,45105,45106,1.8,439.18408536585366
22554,45107,45108,1.8,439.18408536585366
22555,45109,45110,1.8,439.18408536585366
22556,45111,45112,1.8,439.18408536585366
22557,45113,45114,1.8,439.18408536585366
22558,45115,45116,1.8,439.18408536585366
22559,45117,45118,1.8,439.18408536585366
22560,45119,45120,1.8,439.18408536585366
22561,45121,45122,1.8,439.18408536585366
22562,45123,45124,1.8,439.18408536585366
22563,45125,45126,1.8,439.18408536585366
22564,45127,45128,1.8,439.18408536585366
22565,45129,45130,1.8,439.18408536585366
22566,45131,45132,1.8,439.18408536585366
22567,45133,45134,1.8,439.18408536585366
22568,45135,45136,1.8,439.18408536585366
22569,45137,45138,1.8,439.18408536585366
22570,45139,45140,1.8,439.18408536585366
22571,45141,45142,1.8,439.18408536585366
22572,45143,45144,1.8,439.18408536585366
22573,45145,45146,1.8,439.18408536585366
22574,45147,45148,1.8,439.18408536585366
22575,45149,45150,1.8,439.18408536585366
22576,45151,45152,1.8,439.18408536585366
22577,45153,45154,1.8,439.18408536585366
22578,45155,45156,1.8,439.18408536585366
22579,45157,45158,1.8,439.18408536585366
22580,45159,45160,1.8,439.18408536585366
22581,45161,45162,1.8,439.18408536585366
22582,45163,45164,1.8,439.18408536585366
22583,45165,45166,1.8,439.18408536585366
22584,45167,45168,1.8,439.18408536585366
22585,45169,45170,1.8,439.18408536585366
22586,45171,45172,1.8,439.18408536585366
22587,45173,45174,1.8,439.18408536585366
22588,45175,45176,1.8,439.18408536585366
22589,45177,45178,1.8,439.18408536585366
22590,45179,45180,1.8,439.18408536585366
22591,45181,45182,1.8,439.18408536585366
22592,45183,45184,1.8,439.18408536585366
22593,45185,45186,1.8,439.18408536585366
22594,45187,45188,1.8,439.18408536585366
22595,45189,45190,1.8,439.18408536585366
22596,45191,45192,1.8,439.18408536585366
22597,45193,45194,1.8,439.18408536585366
22598,45195,45196,1.8,439.18408536585366
22599,45197,45198,1.8,439.18408536585366
22600,45199,45200,1.8,439.18408536585366
22601,45201,45202,1.8,439.18408536585366
22602,45203,45204,1.8,439.18408536585366
22603,45205,45206,1.8,439.18408536585366
22604,45207,45208,1.8,439.18408536585366
22605,45209,45210,1.8,439.18408536585366
22606,45211,45212,1.8,439.18408536585366
22607,45213,45214,1.8,439.18408536585366
22608,45215,45216,1.8,439.18408536585366
22609,45217,45218,1.8,439.18408536585366
22610,45219,45220,1.8,439.18408536585366
22611,45221,45222,1.8,439.18408536585366
22612,45223,45224,1.8,439.18408536585366
22613,45225,45226,1.8,439.18408536585366
22614,45227,45228,1.8,439.18408536585366
22615,45229,45230,1.8,439.18408536585366
22616,45231,45232,1.8,439.18408536585366
22617,45233,45234,1.8,439.18408536585366
22618,45235,45236,1.8,439.18408536585366
22619,45237,45238,1.8,439.18408536585366
22620,45239,45240,1.8,439.18408536585366
22621,45241,45242,1.8,439.18408536585366
22622,45243,45244,1.8,439.18408536585366
22623,45245,45246,1.8,439.18408536585366
22624,45247,45248,1.8,439.18408536585366
22625,45249,45250,1.8,439.18408536585366
22626,45251,45252,1.8,439.18408536585366
22627,45253,45254,1.8,439.18408536585366
22628,45255,45256,1.8,439.18408536585366
22629,45257,45258,1.8,439.18408536585366
22630,45259,45260,1.8,439.18408536585366
22631,45261,45262,1.8,439.18408536585366
22632,45263,45264,1.8,439.18408536585366
22633,45265,45266,1.8,439.18408536585366
22634,45267,45268,1.8,439.18408536585366
22635,45269,45270,1.8,439.18408536585366
22636,45271,45272,1.8,439.18408536585366
22637,45273,45274,1.8,439.18408536585366
22638,45275,45276,1.8,439.18408536585366
22639,45277,45278,1.8,439.18408536585366
22640,45279,45280,1.8,439.18408536585366
22641,45281,45282,1.8,439.18408536585366
22642,45283,45284,1.8,439.18408536585366
22643,45285,45286,1.8,439.18408536585366
22644,45287,45288,1.8,439.18408536585366
22645,45289,45290,1.8,439.18408536585366
22646,45291,45292,1.8,439.18408536585366
22647,45293,45294,1.8,439.18408536585366
22648,45295,45296,1.8,439.18408536585366
22649,45297,45298,1.8,439.18408536585366
22650,45299,45300,1.8,439.18408536585366
22651,45301,45302,1.8,439.18408536585366
22652,45303,45304,1.8,439.18408536585366
22653,45305,45306,1.8,439.18408536585366
22654,45307,45308,1.8,439.18408536585366
22655,45309,45310,1.8,439.18408536585366
22656,45311,45312,1.8,439.18408536585366
22657,45313,45314,1.8,439.18408536585366
22658,45315,45316,1.8,439.18408536585366
22659,45317,45318,1.8,439.18408536585366
22660,45319,45320,1.8,439.18408536585366
22661,45321,45322,1.8,439.18408536585366
22662,45323,45324,1.8,439.18408536585366
22663,45325,45326,1.8,439.18408536585366
22664,45327,45328,1.8,439.18408536585366
22665,45329,45330,1.8,439.18408536585366
22666,45331,45332,1.8,439.18408536585366
22667,45333,45334,1.8,439.18408536585366
22668,45335,45336,1.8,439.18408536585366
22669,45337,45338,1.8,439.18408536585366
22670,45339,45340,1.8,439.18408536585366
22671,45341,45342,1.8,439.18408536585366
22672,45343,45344,1.8,439.18408536585366
22673,45345,45346,1.8,439.18408536585366
22674,45347,45348,1.8,439.18408536585366
22675,45349,45350,1.8,439.18408536585366
22676,45351,45352,1.8,439.18408536585366
22677,45353,45354,1.8,439.18408536585366
22678,45355,45356,1.8,439.18408536585366
22679,45357,45358,1.8,439.18408536585366
22680,45359,45360,1.8,439.18408536585366
22681,45361,45362,1.8,439.18408536585366
22682,45363,45364,1.8,439.18408536585366
22683,45365,45366,1.8,439.18408536585366
22684,45367,45368,1.8,439.18408536585366
22685,45369,45370,19.0,4.36
22686,45371,45372,19.0,4.36
22687,45373,45374,19.0,4.36
22688,45375,45376,19.0,4.36
22689,45377,45378,19.0,4.36
22690,45379,45380,19.0,4.36
22691,45381,45382,19.0,4.36
22692,45383,45384,19.0,4.36
22693,45385,45386,19.0,4.36
22694,45387,45388,19.0,4.36
22695,45389,45390,19.0,4.36
22696,45391,45392,19.0,4.36
22697,45393,45394,19.0,4.36
22698,45395,45396,19.0,4.36
22699,45397,45398,19.0,4.36
22700,45399,45400,19.0,4.36
22701,45401,45402,19.0,4.36
22702,45403,45404,19.0,4.36
22703,45405,45406,19.0,4.36
22704,45407,45408,19.0,4.36
22705,45409,45410,19.0,4.36
22706,45411,45412,19.0,4.36
22707,45413,45414,19.0,4.36
22708,45415,45416,19.0,4.36
22709,45417,45418,19.0,4.36
22710,45419,45420,1.42,4.215454545454545
22711,45421,45422,1.42,4.215454545454545
22712,45423,45424,1.42,4.215454545454545
22713,45425,45426,1.42,4.215454545454545
22714,45427,45428,1.42,4.215454545454545
22715,45429,45430,1.42,4.215454545454545
22716,45431,45432,1.42,4.215454545454545
22717,45433,45434,1.42,4.215454545454545
22718,45435,45436,1.42,4.215454545454545
22719,45437,45438,1.42,4.215454545454545
22720,45439,45440,1.42,4.215454545454545
22721,45441,45442,3.85,2.295
22722,45443,45444,3.85,2.295
22723,45445,45446,3.85,2.295
22724,45447,45448,3.85,2.295
22725,45449,45450,1.46,120.02137931034483
22726,45451,45452,1.46,120.02137931034483
22727,45453,45454,1.46,120.02137931034483
22728,45455,45456,1.46,120.02137931034483
22729,45457,45458,1.46,120.02137931034483
22730,45459,45460,1.46,120.02137931034483
22731,45461,45462,1.46,120.02137931034483
22732,45463,45464,1.46,120.02137931034483
22733,45465,45466,1.46,120.02137931034483
22734,45467,45468,1.46,120.02137931034483
22735,45469,45470,1.46,120.02137931034483
22736,45471,45472,1.46,120.02137931034483
22737,45473,45474,1.46,120.02137931034483
22738,45475,45476,1.46,120.02137931034483
22739,45477,45478,1.46,120.02137931034483
22740,45479,45480,1.46,120.02137931034483
22741,45481,45482,1.46,120.02137931034483
22742,45483,45484,1.46,120.02137931034483
22743,45485,45486,1.46,120.02137931034483
22744,45487,45488,1.46,120.02137931034483
22745,45489,45490,1.46,120.02137931034483
22746,45491,45492,1.46,120.02137931034483
22747,45493,45494,1.46,120.02137931034483
22748,45495,45496,1.46,120.02137931034483
22749,45497,45498,1.46,120.02137931034483
22750,45499,45500,1.46,120.02137931034483
22751,45501,45502,1.46,120.02137931034483
22752,45503,45504,1.46,120.02137931034483
22753,45505,45506,1.46,120.02137931034483
22754,45507,45508,1.78,61.83
22755,45509,45510,1.78,61.83
22756,45511,45512,2.12,19.764615384615386
22757,45513,45514,2.12,19.764615384615386
22758,45515,45516,2.12,19.764615384615386
22759,45517,45518,2.12,19.764615384615386
22760,45519,45520,2.12,19.764615384615386
22761,45521,45522,2.12,19.764615384615386
22762,45523,45524,2.12,19.764615384615386
22763,45525,45526,2.12,19.764615384615386
22764,45527,45528,2.12,19.764615384615386
22765,45529,45530,2.12,19.764615384615386
22766,45531,45532,2.12,19.764615384615386
22767,45533,45534,2.12,19.764615384615386
22768,45535,45536,2.12,19.764615384615386
22769,45537,45538,1.72,63.51954545454546
22770,45539,45540,1.72,63.51954545454546
22771,45541,45542,1.72,63.51954545454546
22772,45543,45544,1.72,63.51954545454546
22773,45545,45546,1.72,63.51954545454546
22774,45547,45548,1.72,63.51954545454546
22775,45549,45550,1.72,63.51954545454546
22776,45551,45552,1.72,63.51954545454546
22777,45553,45554,1.72,63.51954545454546
22778,45555,45556,1.72,63.51954545454546
22779,45557,45558,1.72,63.51954545454546
22780,45559,45560,1.72,63.51954545454546
22781,45561,45562,1.72,63.51954545454546
22782,45563,45564,1.72,63.51954545454546
22783,45565,45566,1.72,63.51954545454546
22784,45567,45568,1.72,63.51954545454546
22785,45569,45570,1.72,63.51954545454546
22786,45571,45572,1.72,63.51954545454546
22787,45573,45574,1.72,63.51954545454546
22788,45575,45576,1.72,63.51954545454546
22789,45577,45578,1.72,63.51954545454546
22790,45579,45580,1.72,63.51954545454546
22791,45581,45582,1.72,63.51954545454546
22792,45583,45584,1.72,63.51954545454546
22793,45585,45586,1.72,63.51954545454546
22794,45587,45588,1.72,63.51954545454546
22795,45589,45590,1.72,63.51954545454546
22796,45591,45592,1.72,63.51954545454546
22797,45593,45594,1.72,63.51954545454546
22798,45595,45596,1.72,63.51954545454546
22799,45597,45598,1.72,63.51954545454546
22800,45599,45600,1.72,63.51954545454546
22801,45601,45602,1.72,63.51954545454546
22802,45603,45604,1.72,63.51954545454546
22803,45605,45606,1.72,63.51954545454546
22804,45607,45608,1.72,63.51954545454546
22805,45609,45610,1.72,63.51954545454546
22806,45611,45612,1.72,63.51954545454546
22807,45613,45614,1.72,63.51954545454546
22808,45615,45616,1.72,63.51954545454546
22809,45617,45618,1.72,63.51954545454546
22810,45619,45620,1.72,63.51954545454546
22811,45621,45622,1.72,63.51954545454546
22812,45623,45624,1.72,63.51954545454546
22813,45625,45626,1.12,157.2
22814,45627,45628,1.12,157.2
22815,45629,45630,1.12,157.2
22816,45631,45632,1.12,157.2
22817,45633,45634,1.12,157.2
22818,45635,45636,1.12,157.2
22819,45637,45638,1.12,157.2
22820,45639,45640,1.12,157.2
22821,45641,45642,1.12,157.2
22822,45643,45644,1.12,157.2
22823,45645,45646,1.99,5.828888888888889
22824,45647,45648,1.99,5.828888888888889
22825,45649,45650,1.99,5.828888888888889
22826,45651,45652,1.99,5.828888888888889
22827,45653,45654,1.99,5.828888888888889
22828,45655,45656,1.99,5.828888888888889
22829,45657,45658,1.99,5.828888888888889
22830,45659,45660,1.99,5.828888888888889
22831,45661,45662,1.99,5.828888888888889
22832,45663,45664,1.51,92.51
22833,45665,45666,1.51,92.51
22834,45667,45668,1.51,92.51
22835,45669,45670,1.51,92.51
22836,45671,45672,1.51,92.51
22837,45673,45674,1.51,92.51
22838,45675,45676,1.51,92.51
22839,45677,45678,1.51,92.51
22840,45679,45680,1.52,78.2729411764706
22841,45681,45682,1.52,78.2729411764706
22842,45683,45684,1.52,78.2729411764706
22843,45685,45686,1.52,78.2729411764706
22844,45687,45688,1.52,78.2729411764706
22845,45689,45690,1.52,78.2729411764706
22846,45691,45692,1.52,78.2729411764706
22847,45693,45694,1.52,78.2729411764706
22848,45695,45696,1.52,78.2729411764706
22849,45697,45698,1.52,78.2729411764706
22850,45699,45700,1.52,78.2729411764706
22851,45701,45702,1.52,78.2729411764706
22852,45703,45704,1.52,78.2729411764706
22853,45705,45706,1.52,78.2729411764706
22854,45707,45708,1.52,78.2729411764706
22855,45709,45710,1.52,78.2729411764706
22856,45711,45712,1.52,78.2729411764706
22857,45713,45714,2.5,20.635
22858,45715,45716,2.5,20.635
22859,45717,45718,2.5,20.635
22860,45719,45720,2.5,20.635
22861,45721,45722,2.5,20.635
22862,45723,45724,2.5,20.635
22863,45725,45726,2.5,20.635
22864,45727,45728,2.5,20.635
22865,45729,45730,1.79,11.208181818181819
22866,45731,45732,1.79,11.208181818181819
22867,45733,45734,1.79,11.208181818181819
22868,45735,45736,1.79,11.208181818181819
22869,45737,45738,1.79,11.208181818181819
22870,45739,45740,1.79,11.208181818181819
22871,45741,45742,1.79,11.208181818181819
22872,45743,45744,1.79,11.208181818181819
22873,45745,45746,1.79,11.208181818181819
22874,45747,45748,1.79,11.208181818181819
22875,45749,45750,1.79,11.208181818181819
22876,45751,45752,1.79,11.208181818181819
22877,45753,45754,1.79,11.208181818181819
22878,45755,45756,1.79,11.208181818181819
22879,45757,45758,1.79,11.208181818181819
22880,45759,45760,1.79,11.208181818181819
22881,45761,45762,1.79,11.208181818181819
22882,45763,45764,1.79,11.208181818181819
22883,45765,45766,1.79,11.208181818181819
22884,45767,45768,1.79,11.208181818181819
22885,45769,45770,1.79,11.208181818181819
22886,45771,45772,1.79,11.208181818181819
22887,45773,45774,1.25,87.55981981981981
22888,45775,45776,1.25,87.55981981981981
22889,45777,45778,1.25,87.55981981981981
22890,45779,45780,1.25,87.55981981981981
22891,45781,45782,1.25,87.55981981981981
22892,45783,45784,1.25,87.55981981981981
22893,45785,45786,1.25,87.55981981981981
22894,45787,45788,1.25,87.55981981981981
22895,45789,45790,1.25,87.55981981981981
22896,45791,45792,1.25,87.55981981981981
22897,45793,45794,1.25,87.55981981981981
22898,45795,45796,1.25,87.55981981981981
22899,45797,45798,1.25,87.55981981981981
22900,45799,45800,1.25,87.55981981981981
22901,45801,45802,1.25,87.55981981981981
22902,45803,45804,1.25,87.55981981981981
22903,45805,45806,1.25,87.55981981981981
22904,45807,45808,1.25,87.55981981981981
22905,45809,45810,1.25,87.55981981981981
22906,45811,45812,1.25,87.55981981981981
22907,45813,45814,1.25,87.55981981981981
22908,45815,45816,1.25,87.55981981981981
22909,45817,45818,1.25,87.55981981981981
22910,45819,45820,1.25,87.55981981981981
22911,45821,45822,1.25,87.55981981981981
22912,45823,45824,1.25,87.55981981981981
22913,45825,45826,1.25,87.55981981981981
22914,45827,45828,1.25,87.55981981981981
22915,45829,45830,1.25,87.55981981981981
22916,45831,45832,1.25,87.55981981981981
22917,45833,45834,1.25,87.55981981981981
22918,45835,45836,1.25,87.55981981981981
22919,45837,45838,1.25,87.55981981981981
22920,45839,45840,1.25,87.55981981981981
22921,45841,45842,1.25,87.55981981981981
22922,45843,45844,1.25,87.55981981981981
22923,45845,45846,1.25,87.55981981981981
22924,45847,45848,1.25,87.55981981981981
22925,45849,45850,1.25,87.55981981981981
22926,45851,45852,1.25,87.55981981981981
22927,45853,45854,1.25,87.55981981981981
22928,45855,45856,1.25,87.55981981981981
22929,45857,45858,1.25,87.55981981981981
22930,45859,45860,1.25,87.55981981981981
22931,45861,45862,1.25,87.55981981981981
22932,45863,45864,1.25,87.55981981981981
22933,45865,45866,1.25,87.55981981981981
22934,45867,45868,1.25,87.55981981981981
22935,45869,45870,1.25,87.55981981981981
22936,45871,45872,1.25,87.55981981981981
22937,45873,45874,1.25,87.55981981981981
22938,45875,45876,1.25,87.55981981981981
22939,45877,45878,1.25,87.55981981981981
22940,45879,45880,1.25,87.55981981981981
22941,45881,45882,1.25,87.55981981981981
22942,45883,45884,1.25,87.55981981981981
22943,45885,45886,1.25,87.55981981981981
22944,45887,45888,1.25,87.55981981981981
22945,45889,45890,1.25,87.55981981981981
22946,45891,45892,1.25,87.55981981981981
22947,45893,45894,1.25,87.55981981981981
22948,45895,45896,1.25,87.55981981981981
22949,45897,45898,1.25,87.55981981981981
22950,45899,45900,1.25,87.55981981981981
22951,45901,45902,1.25,87.55981981981981
22952,45903,45904,1.25,87.55981981981981
22953,45905,45906,1.25,87.55981981981981
22954,45907,45908,1.25,87.55981981981981
22955,45909,45910,1.25,87.55981981981981
22956,45911,45912,1.25,87.55981981981981
22957,45913,45914,1.25,87.55981981981981
22958,45915,45916,1.25,87.55981981981981
22959,45917,45918,1.25,87.55981981981981
22960,45919,45920,1.25,87.55981981981981
22961,45921,45922,1.25,87.55981981981981
22962,45923,45924,1.25,87.55981981981981
22963,45925,45926,1.25,87.55981981981981
22964,45927,45928,1.25,87.55981981981981
22965,45929,45930,1.25,87.55981981981981
22966,45931,45932,1.25,87.55981981981981
22967,45933,45934,1.25,87.55981981981981
22968,45935,45936,1.25,87.55981981981981
22969,45937,45938,1.25,87.55981981981981
22970,45939,45940,1.25,87.55981981981981
22971,45941,45942,1.25,87.55981981981981
22972,45943,45944,1.25,87.55981981981981
22973,45945,45946,1.25,87.55981981981981
22974,45947,45948,1.25,87.55981981981981
22975,45949,45950,1.25,87.55981981981981
22976,45951,45952,1.25,87.55981981981981
22977,45953,45954,1.25,87.55981981981981
22978,45955,45956,1.25,87.55981981981981
22979,45957,45958,1.25,87.55981981981981
22980,45959,45960,1.25,87.55981981981981
22981,45961,45962,1.25,87.55981981981981
22982,45963,45964,1.25,87.55981981981981
22983,45965,45966,1.25,87.55981981981981
22984,45967,45968,1.25,87.55981981981981
22985,45969,45970,1.25,87.55981981981981
22986,45971,45972,1.25,87.55981981981981
22987,45973,45974,1.25,87.55981981981981
22988,45975,45976,1.25,87.55981981981981
22989,45977,45978,1.25,87.55981981981981
22990,45979,45980,1.25,87.55981981981981
22991,45981,45982,1.25,87.55981981981981
22992,45983,45984,1.25,87.55981981981981
22993,45985,45986,1.25,87.55981981981981
22994,45987,45988,1.25,87.55981981981981
22995,45989,45990,1.25,87.55981981981981
22996,45991,45992,1.25,87.55981981981981
22997,45993,45994,1.25,87.55981981981981
22998,45995,45996,3.85,2.31
22999,45997,45998,3.85,2.31
23000,45999,46000,3.85,2.31
23001,46001,46002,3.85,2.31
23002,46003,46004,3.85,2.31
23003,46005,46006,3.85,2.31
23004,46007,46008,1.16,15.2
23005,46009,46010,1.16,15.2
23006,46011,46012,1.84,159.99333333333334
23007,46013,46014,1.84,159.99333333333334
23008,46015,46016,1.84,159.99333333333334
23009,46017,46018,1.84,159.99333333333334
23010,46019,46020,1.84,159.99333333333334
23011,46021,46022,1.84,159.99333333333334
23012,46023,46024,1.84,159.99333333333334
23013,46025,46026,1.84,159.99333333333334
23014,46027,46028,1.84,159.99333333333334
23015,46029,46030,1.9,1.77
23016,46031,46032,1.9,1.77
23017,46033,46034,2.52,31.29
23018,46035,46036,2.52,31.29
23019,46037,46038,2.52,31.29
23020,46039,46040,2.52,31.29
23021,46041,46042,2.52,31.29
23022,46043,46044,2.52,31.29
23023,46045,46046,2.52,31.29
23024,46047,46048,2.52,31.29
23025,46049,46050,2.52,31.29
23026,46051,46052,2.52,31.29
23027,46053,46054,2.52,31.29
23028,46055,46056,2.52,31.29
23029,46057,46058,2.52,31.29
23030,46059,46060,2.52,31.29
23031,46061,46062,2.52,31.29
23032,46063,46064,2.52,31.29
23033,46065,46066,1.06,515.4896354166666
23034,46067,46068,1.06,515.4896354166666
23035,46069,46070,1.06,515.4896354166666
23036,46071,46072,1.06,515.4896354166666
23037,46073,46074,1.06,515.4896354166666
23038,46075,46076,1.06,515.4896354166666
23039,46077,46078,1.06,515.4896354166666
23040,46079,46080,1.06,515.4896354166666
23041,46081,46082,1.06,515.4896354166666
23042,46083,46084,1.06,515.4896354166666
23043,46085,46086,1.06,515.4896354166666
23044,46087,46088,1.06,515.4896354166666
23045,46089,46090,1.06,515.4896354166666
23046,46091,46092,1.06,515.4896354166666
23047,46093,46094,1.06,515.4896354166666
23048,46095,46096,1.06,515.4896354166666
23049,46097,46098,1.06,515.4896354166666
23050,46099,46100,1.06,515.4896354166666
23051,46101,46102,1.06,515.4896354166666
23052,46103,46104,1.06,515.4896354166666
23053,46105,46106,1.06,515.4896354166666
23054,46107,46108,1.06,515.4896354166666
23055,46109,46110,1.06,515.4896354166666
23056,46111,46112,1.06,515.4896354166666
23057,46113,46114,1.06,515.4896354166666
23058,46115,46116,1.06,515.4896354166666
23059,46117,46118,1.06,515.4896354166666
23060,46119,46120,1.06,515.4896354166666
23061,46121,46122,1.06,515.4896354166666
23062,46123,46124,1.06,515.4896354166666
23063,46125,46126,1.06,515.4896354166666
23064,46127,46128,1.06,515.4896354166666
23065,46129,46130,1.06,515.4896354166666
23066,46131,46132,1.06,515.4896354166666
23067,46133,46134,1.06,515.4896354166666
23068,46135,46136,1.06,515.4896354166666
23069,46137,46138,1.06,515.4896354166666
23070,46139,46140,1.06,515.4896354166666
23071,46141,46142,1.06,515.4896354166666
23072,46143,46144,1.06,515.4896354166666
23073,46145,46146,1.06,515.4896354166666
23074,46147,46148,1.06,515.4896354166666
23075,46149,46150,1.06,515.4896354166666
23076,46151,46152,1.06,515.4896354166666
23077,46153,46154,1.06,515.4896354166666
23078,46155,46156,1.06,515.4896354166666
23079,46157,46158,1.06,515.4896354166666
23080,46159,46160,1.06,515.4896354166666
23081,46161,46162,1.06,515.4896354166666
23082,46163,46164,1.06,515.4896354166666
23083,46165,46166,1.06,515.4896354166666
23084,46167,46168,1.06,515.4896354166666
23085,46169,46170,1.06,515.4896354166666
23086,46171,46172,1.06,515.4896354166666
23087,46173,46174,1.06,515.4896354166666
23088,46175,46176,1.06,515.4896354166666
23089,46177,46178,1.06,515.4896354166666
23090,46179,46180,1.06,515.4896354166666
23091,46181,46182,1.06,515.4896354166666
23092,46183,46184,1.06,515.4896354166666
23093,46185,46186,1.06,515.4896354166666
23094,46187,46188,1.06,515.4896354166666
23095,46189,46190,1.06,515.4896354166666
23096,46191,46192,1.06,515.4896354166666
23097,46193,46194,1.06,515.4896354166666
23098,46195,46196,1.06,515.4896354166666
23099,46197,46198,1.06,515.4896354166666
23100,46199,46200,1.06,515.4896354166666
23101,46201,46202,1.06,515.4896354166666
23102,46203,46204,1.06,515.4896354166666
23103,46205,46206,1.06,515.4896354166666
23104,46207,46208,1.06,515.4896354166666
23105,46209,46210,1.06,515.4896354166666
23106,46211,46212,1.06,515.4896354166666
23107,46213,46214,1.06,515.4896354166666
23108,46215,46216,1.06,515.4896354166666
23109,46217,46218,1.06,515.4896354166666
23110,46219,46220,1.06,515.4896354166666
23111,46221,46222,1.06,515.4896354166666
23112,46223,46224,1.06,515.4896354166666
23113,46225,46226,1.06,515.4896354166666
23114,46227,46228,1.06,515.4896354166666
23115,46229,46230,1.06,515.4896354166666
23116,46231,46232,1.06,515.4896354166666
23117,46233,46234,1.06,515.4896354166666
23118,46235,46236,1.06,515.4896354166666
23119,46237,46238,1.06,515.4896354166666
23120,46239,46240,1.06,515.4896354166666
23121,46241,46242,1.06,515.4896354166666
23122,46243,46244,1.06,515.4896354166666
23123,46245,46246,1.06,515.4896354166666
23124,46247,46248,1.06,515.4896354166666
23125,46249,46250,1.06,515.4896354166666
23126,46251,46252,1.06,515.4896354166666
23127,46253,46254,1.06,515.4896354166666
23128,46255,46256,1.06,515.4896354166666
23129,46257,46258,1.06,515.4896354166666
23130,46259,46260,1.06,515.4896354166666
23131,46261,46262,1.06,515.4896354166666
23132,46263,46264,1.06,515.4896354166666
23133,46265,46266,1.06,515.4896354166666
23134,46267,46268,1.06,515.4896354166666
23135,46269,46270,1.06,515.4896354166666
23136,46271,46272,1.06,515.4896354166666
23137,46273,46274,1.06,515.4896354166666
23138,46275,46276,1.06,515.4896354166666
23139,46277,46278,1.06,515.4896354166666
23140,46279,46280,1.06,515.4896354166666
23141,46281,46282,1.06,515.4896354166666
23142,46283,46284,1.06,515.4896354166666
23143,46285,46286,1.06,515.4896354166666
23144,46287,46288,1.06,515.4896354166666
23145,46289,46290,1.06,515.4896354166666
23146,46291,46292,1.06,515.4896354166666
23147,46293,46294,1.06,515.4896354166666
23148,46295,46296,1.06,515.4896354166666
23149,46297,46298,1.06,515.4896354166666
23150,46299,46300,1.06,515.4896354166666
23151,46301,46302,1.06,515.4896354166666
23152,46303,46304,1.06,515.4896354166666
23153,46305,46306,1.06,515.4896354166666
23154,46307,46308,1.06,515.4896354166666
23155,46309,46310,1.06,515.4896354166666
23156,46311,46312,1.06,515.4896354166666
23157,46313,46314,1.06,515.4896354166666
23158,46315,46316,1.06,515.4896354166666
23159,46317,46318,1.06,515.4896354166666
23160,46319,46320,1.06,515.4896354166666
23161,46321,46322,1.06,515.4896354166666
23162,46323,46324,1.06,515.4896354166666
23163,46325,46326,1.06,515.4896354166666
23164,46327,46328,1.06,515.4896354166666
23165,46329,46330,1.06,515.4896354166666
23166,46331,46332,1.06,515.4896354166666
23167,46333,46334,1.06,515.4896354166666
23168,46335,46336,1.06,515.4896354166666
23169,46337,46338,1.06,515.4896354166666
23170,46339,46340,1.06,515.4896354166666
23171,46341,46342,1.06,515.4896354166666
23172,46343,46344,1.06,515.4896354166666
23173,46345,46346,1.06,515.4896354166666
23174,46347,46348,1.06,515.4896354166666
23175,46349,46350,1.06,515.4896354166666
23176,46351,46352,1.06,515.4896354166666
23177,46353,46354,1.06,515.4896354166666
23178,46355,46356,1.06,515.4896354166666
23179,46357,46358,1.06,515.4896354166666
23180,46359,46360,1.06,515.4896354166666
23181,46361,46362,1.06,515.4896354166666
23182,46363,46364,1.06,515.4896354166666
23183,46365,46366,1.06,515.4896354166666
23184,46367,46368,1.06,515.4896354166666
23185,46369,46370,1.06,515.4896354166666
23186,46371,46372,1.06,515.4896354166666
23187,46373,46374,1.06,515.4896354166666
23188,46375,46376,1.06,515.4896354166666
23189,46377,46378,1.06,515.4896354166666
