id,market_id,name,winner
2257298,115252674,Tommy Robredo,1
2257309,115252674,Stanislas Wawrinka,0
2257298,115252675,Tommy Robredo,0
2257309,115252675,Stanislas Wawrinka,1
2257298,115252677,Tommy Robredo,1
3064880,115252678,Four Sets,1
2249835,115252973,Go Soeda,1
7048850,115252973,Jason Jung,0
1267033,115252974,Soeda 2 - 0,1
5858048,115252977,Yasutaka Uchiyama,1
8259002,115252977,Liang-Chi Huang,0
5858046,115252978,Uchiyama 2 - 0,1
5858048,115252979,Yasutaka Uchiyama,1
3019240,115252981,Thomas Fabbiano,1
8813787,115252981,Wei Qiang Zheng,0
3019238,115252982,Fabbiano 2 - 0,1
8813806,115252982,We Zheng 2 - 1,0
6064287,115252985,James Duckworth,1
7414305,115252985,Elias Ymer,0
6064287,115252988,James Duckworth,1
7137497,115252989,Yoshihito Nishioka,1
8326998,115252989,Chuhan Wang,0
2263550,115252993,Danai Udomchoke,1
7690576,115252993,Hyeon Chung,0
4415206,115252997,John Millman,1
5021895,115252997,Ze Zhang,0
4415206,115253000,John Millman,1
8681900,115253001,Luca Vanni,1
8813788,115253001,Jose (Rubin) Statham,0
5626817,115253014,Kyle Edmund,0
8259003,115253014,Tsung-Hua Yang,1
5626814,115253015,Edmund 2 - 0,1
5626817,115253016,Kyle Edmund,0
8259003,115253016,Tsung-Hua Yang,1
8259003,115253017,Tsung-Hua Yang,1
2559490,115253020,Ti Chen,0
3772081,115253020,Yuki Bhambri,1
3772081,115253023,Yuki Bhambri,1
2560970,115253024,Toshihide Matsui,0
4596953,115253024,Di Wu,1
3357363,115253030,Yan Bai,1
8813790,115253030,Su Hao Zhong,0
8813790,115253032,Su Hao Zhong,1
5303559,115253215,Jana Cepelova,1
8595920,115253215,Emily Webley-Smith,0
5303557,115253216,Cepelova 2 - 0,1
5303558,115253216,Cepelova 2 - 1,0
5303559,115253220,Jana Cepelova,1
5303559,115253221,Jana Cepelova,1
7049183,115253230,Nadiya Kichenok,0
7657224,115253230,Eri Hozumi,1
7657224,115253235,Eri Hozumi,1
8172570,115253243,Zhaoxuan Yang,1
8172570,115253249,Zhaoxuan Yang,1
3378313,115253255,Nigina Abduraimova,0
5829453,115253255,Saisai Zheng,1
3378311,115253256,Abduraimova 2 - 0,0
6607416,115253256,S Zheng 2 - 0,1
3378313,115253260,Nigina Abduraimova,0
5829453,115253260,Saisai Zheng,1
7593369,115253268,Anna-Lena Friedsam,1
8810250,115253268,Yuan Xin,0
8810250,115253274,Yuan Xin,1
2263642,115253280,Melinda Czink,0
2346703,115253280,Petra Martic,1
2346703,115253286,Petra Martic,1
3375695,115253293,Sofia Shapatava,0
4182952,115253293,Ling Zhang,1
3375695,115253298,Sofia Shapatava,1
7051154,115253316,Kateryna Kozlova,1
8714569,115253316,Lin Zhu,0
8714582,115253317,L Zhu 2 - 0,1
7051154,115253321,Kateryna Kozlova,1
7051154,115253322,Kateryna Kozlova,1
3051579,115253328,Cagla Buyukakcay,0
4673013,115253328,Lyudmyla Kichenok,1
3051579,115253335,Cagla Buyukakcay,1
2996932,115253336,Three Sets,1
2967315,115253342,Arina Rodionova,0
6145788,115253342,Misa Eguchi,1
6145780,115253343,Eguchi 2 - 1,1
6145788,115253347,Misa Eguchi,1
2967315,115253348,Arina Rodionova,1
6145788,115253348,Misa Eguchi,0
2996931,115253349,Two Sets,0
2996932,115253349,Three Sets,1
41364,115253350,Yes,1
8244528,115253356,Shu-Ying Hsieh,1
6670677,115253368,Luksika Kumkhum,0
8456987,115253368,Chin-Wei Chan,1
8456987,115253374,Chin-Wei Chan,1
3390364,115253381,Ksenia Pervak,0
8243878,115253381,Ying-Ying Duan,1
3390364,115253386,Ksenia Pervak,1
8243878,115253387,Ying-Ying Duan,1
7695509,115253395,Yafan Wang,0
8174145,115253395,Fangzhou Liu,1
8174145,115253401,Fangzhou Liu,1
7083215,115253409,Magda Linette,1
7083215,115253414,Magda Linette,1
8243879,115253422,Patricia Mayr-Achleitner,1
8810248,115253422,Ai Wen Zhu,0
2278549,115253637,Blooming,1
10,115253643,3 - 0,1
47972,115253644,Under 2.5 Goals,1
47973,115253644,Over 2.5 Goals,0
1221386,115253647,Over 1.5 Goals,1
1222345,115253648,Over 3.5 Goals,1
58805,115253685,The Draw,0
5412843,115253685,Depor Aguablanca,1
1485568,115253690,Over 5.5 Goals,1
1222347,115253693,Under 4.5 Goals,1
3362311,115253761,N Djokovic,1
5704661,115253765,Bouchard,0
8189103,115253765,E Makarova,1
2013090,115253769,Pennetta,1
2256502,115253769,Dellacqua,0
2263593,115253771,Tsonga,0
2548650,115253771,A Murray,1
8176576,115253777,Ser Williams,1
2257299,115253902,Ruben Ramirez Hidalgo,0
2309796,115253902,Robin Haase,1
2309796,115253904,Robin Haase,1
2309796,115253905,Robin Haase,1
4903593,115253910,Steven Diez,1
2302795,115253911,Huta Galung 2 - 0,1
4903593,115253913,Steven Diez,1
4521608,115253915,Yannick Mertens,1
4994681,115253916,Michon 2 - 0,1
4994683,115253918,Axel Michon,1
8260127,115253920,Daniel Gimeno-Traver,1
8285864,115253920,Matteo Donati,0
876292,115253921,Gimeno-Traver 2 - 1,1
8260127,115253923,Daniel Gimeno-Traver,0
8285864,115253923,Matteo Donati,1
6391754,115253931,Gerard Granollers,0
8194189,115253931,Toni Androic,1
8194187,115253932,Androic 2 - 0,0
8194188,115253932,Androic 2 - 1,1
6391754,115253934,Gerard Granollers,1
8194189,115253934,Toni Androic,0
7185192,115253936,Roberto Carballes Baena,0
8428332,115253936,Tristan Lamasine,1
7185192,115253938,Roberto Carballes Baena,1
8428332,115253938,Tristan Lamasine,0
7185192,115253939,Roberto Carballes Baena,0
8428332,115253939,Tristan Lamasine,1
2263612,115253940,Victor Hanescu,1
8492061,115253940,Arthur De Greef ,0
368491,115253942,Hanescu 2 - 0,1
2263612,115253943,Victor Hanescu,1
2263612,115253944,Victor Hanescu,1
7048673,115253946,Takanyi Garanganga,0
7534093,115253946,Lorenzo Giustino,1
7534093,115253949,Lorenzo Giustino,1
7364095,115253950,Kimmer Coppejans,1
8720949,115253950,Thiemo de Bakker,0
7364095,115253952,Kimmer Coppejans,1
7364095,115253953,Kimmer Coppejans,1
4946664,115253954,Matteo Viola,0
8259000,115253954,Daniel Munoz-De La Nava,1
8304981,115253955,Munoz-De La Nava 2 - 0,1
4946664,115253957,Matteo Viola,1
6297238,115253958,Inigo Cervantes,0
7287694,115253958,Boy Westerhof,1
3658467,115253962,Nikola Mektic,0
8814180,115253962,Jelle Sels,1
5617034,115254340,Kenny De Schepper,1
6603902,115254340,Gregoire Burquier,0
3391304,115254353,Evgeny Donskoy,0
7797772,115254353,Egor Gerasimov,1
7797770,115254354,Gerasimov 2 - 1,1
3391304,115254355,Evgeny Donskoy,1
3391304,115254356,Evgeny Donskoy,0
7797772,115254356,Egor Gerasimov,1
2249346,115254359,Florent Serra,0
7032040,115254359,Fabrice Martin,1
2396600,115254363,Andreas Beck,1
8284479,115254363,Federico Gaio,0
8287021,115254364,And Beck 2 - 0,1
2396600,115254367,Andreas Beck,1
8284479,115254367,Federico Gaio,0
2831873,115254369,Ruben Bemelmans,1
5011822,115254369,Konstantin Kravchuk,0
2831873,115254371,Ruben Bemelmans,1
2831873,115254372,Ruben Bemelmans,1
5706996,115254373,Aljaz Bedene,1
7593283,115254373,Andrea Arnaboldi,0
7593283,115254375,Andrea Arnaboldi,1
6374165,115254377,Marco Cecchinato,1
8257807,115254377,Nikoloz Basilashvili,0
6374165,115254379,Marco Cecchinato,1
6374165,115254380,Marco Cecchinato,1
6603914,115254384,Guido Andreozzi,1
5829494,115254387,Alessandro Giannessi,1
8260128,115254388,Andreas Haider-Maurer,1
8257792,115254391,Enrique Lopez-Perez,1
2257317,115254392,Nicolas Mahut,1
7283331,115254392,Richard Becker,0
2249230,115254393,Jan Hajek,1
8284482,115254393,Gianluca Mager,0
424487,115254394,Mahut 2 - 0,1
2257317,115254399,Nicolas Mahut,1
3062111,115254400,Victor Crivoi,0
4987965,115254400,Adrian Ungur,1
8286981,115254401,A Ungur 2 - 0,1
3062111,115254402,Victor Crivoi,0
4987965,115254402,Adrian Ungur,1
2256483,115254409,Filippo Volandri,0
3259323,115254409,Uladzimir Ignatik,1
3259323,115254412,Uladzimir Ignatik,1
6129383,115254413,Facundo Arguello,0
7066925,115254413,Mathias Bourgue,1
7066923,115254414,Bourgue 2 - 0,1
4195870,115254417,Marius Copil,1
8257862,115254417,Pedja Krstin,0
2923174,115254421,Gastao Elias,0
4448756,115254421,Jason Kubler,1
2923174,115254423,Gastao Elias,1
3126145,115254424,Jaroslav Pospisil,1
7216244,115254424,Dragos Dima,0
3126145,115254427,Jaroslav Pospisil,1
3126145,115254428,Jaroslav Pospisil,1
7216244,115254428,Dragos Dima,0
5707016,115254429,Laurynas Grigelis,1
7031400,115254429,Lucas Pouille,0
2263599,115254430,Albert Montanes,0
4827766,115254430,Marton Fucsovics,1
459819,115254431,Montanes 2 - 0,1
2263599,115254432,Albert Montanes,0
4827766,115254432,Marton Fucsovics,1
5707014,115254433,Grigelis 2 - 0,0
5707015,115254433,Grigelis 2 - 1,1
5707016,115254434,Laurynas Grigelis,1
7031400,115254434,Lucas Pouille,0
7031400,115254436,Lucas Pouille,1
2426230,115254437,Jonathan Eysseric,0
7659748,115254437,Aslan Karatsev,1
2395048,115254440,Pedro Sousa,0
3911345,115254440,Benoit Paire,1
2426230,115254443,Jonathan Eysseric,1
8476477,115254445,Petru-Alexandru Luncanu,1
8574157,115254445,Vlad Victor Cornea,0
2743820,115254447,Ivo Klec,0
3474265,115254447,Denys Molchanov,1
7366936,115254448,Aldin Setkic,1
8476499,115254448,Francesco Picco,0
8574157,115254449,Vlad Victor Cornea,1
3474265,115254452,Denys Molchanov,1
7366936,115254455,Aldin Setkic,1
7366936,115254456,Aldin Setkic,1
2489421,115254470,Pere Riba,0
7412952,115254470,Roberto Marcora,1
2263615,115254471,Potito Starace,0
4843189,115254471,Christian Lindell,1
2489419,115254472,Riba 2 - 0,1
2489421,115254473,Pere Riba,1
7412952,115254473,Roberto Marcora,0
4843191,115254474,Lindell 2 - 0,1
2489421,115254476,Pere Riba,0
7412952,115254476,Roberto Marcora,1
2263615,115254477,Potito Starace,1
3393020,115254478,Valery Rudnev,0
8257872,115254478,Adrian Sikora,1
8257920,115254479,Sikora 2 - 0,1
3393020,115254481,Valery Rudnev,1
2263624,115254482,Viktor Troicki,1
4486603,115254482,Dustin Brown,0
2106680,115254483,Troicki 2 - 0,1
8286978,115254483,Du Brown 2 - 1,0
2263624,115254484,Viktor Troicki,1
4486603,115254484,Dustin Brown,0
4486603,115254485,Dustin Brown,1
2969565,115254486,Rui Machado,1
3034493,115254486,Jan Mertl,0
2969565,115254488,Rui Machado,1
3034493,115254488,Jan Mertl,0
3034493,115254489,Jan Mertl,1
4275820,115254500,Vincent Millot,1
5858055,115254500,Hiroki Moriya,0
3062119,115254505,Josselin Ouanna,0
8173023,115254505,Norbert Gombos,1
7430944,115254509,Alexander Zverev,1
8259186,115254509,Paul-Henri Mathieu,0
7658559,115254510,A Zverev 2 - 0,1
7430944,115254511,Alexander Zverev,1
7430944,115254512,Alexander Zverev,1
7066935,115254513,Maxime Chazal,1
2488836,115254517,Martin Fischer,0
7066921,115254517,Martin Vaisse,1
2488836,115254520,Martin Fischer,0
7066921,115254520,Martin Vaisse,1
5869635,115254609,Maardu,1
5851483,115254656,Over 0.5 Goals,1
58805,115254657,The Draw,0
6566466,115254657,FC Karpaty Lviv U19,1
6579711,115254657,FK H-Z Uzh. U19,0
4506345,115254663,Any Unquoted ,1
1222347,115254665,Under 4.5 Goals,1
1222344,115254668,Under 3.5 Goals,1
6534955,115254705,Dnipro U19,1
6551172,115254705,FC Vorskla Poltava U19,0
1,115254711,0 - 0,1
47972,115254712,Under 2.5 Goals,0
47973,115254712,Over 2.5 Goals,1
1222345,115254716,Over 3.5 Goals,1
5851483,115254752,Over 0.5 Goals,1
6564901,115254753,Metallist Kharkiv U19,1
1221385,115254754,Under 1.5 Goals,1
1222346,115254761,Over 4.5 Goals,1
2,115254762,1 - 0,1
1222344,115254764,Under 3.5 Goals,1
1222345,115254764,Over 3.5 Goals,0
1222345,115254826,Over 3.5 Goals,1
18561,115254828,Carlisle,1
1485568,115254832,Over 5.5 Goals,1
1485567,115254852,Under 5.5 Goals,1
526009,115254857,6 - 0,1
1221386,115254864,Over 1.5 Goals,1
1221386,115254868,Over 1.5 Goals,1
5851482,115254880,Under 0.5 Goals,1
1222344,115254882,Under 3.5 Goals,1
1222347,115254883,Under 4.5 Goals,1
1485567,115254888,Under 5.5 Goals,1
1221386,115254898,Over 1.5 Goals,1
1222346,115254900,Over 4.5 Goals,1
256400,115254903,Cambridge Utd,1
1222344,115254916,Under 3.5 Goals,1
1221385,115254919,Under 1.5 Goals,1
1222345,115254933,Over 3.5 Goals,1
1222346,115254934,Over 4.5 Goals,0
1222347,115254934,Under 4.5 Goals,1
1485568,115254939,Over 5.5 Goals,1
6776255,115254947,Fleetwood Town -1,1
1222345,115254984,Over 3.5 Goals,1
5851482,115254992,Under 0.5 Goals,0
5851483,115254992,Over 0.5 Goals,1
1222345,115255001,Over 3.5 Goals,1
1222347,115255002,Under 4.5 Goals,1
1222344,115255019,Under 3.5 Goals,1
1485567,115255025,Under 5.5 Goals,1
1221386,115255036,Over 1.5 Goals,1
1221386,115255053,Over 1.5 Goals,1
30246,115255059,Yes,1
1222345,115255072,Over 3.5 Goals,1
1221386,115255075,Over 1.5 Goals,1
1221385,115255178,Under 1.5 Goals,0
1221386,115255178,Over 1.5 Goals,1
1222347,115255180,Under 4.5 Goals,1
5851483,115255187,Over 0.5 Goals,1
5851483,115255194,Over 0.5 Goals,1
7253806,115255230,Warrenpoint Town (HT),1
1222345,115255245,Over 3.5 Goals,1
1485568,115255251,Over 5.5 Goals,1
1485573,115255254,Over 7.5 Goals,1
4,115255295,0 - 1,1
2,115255297,1 - 0,1
1222347,115255314,Under 4.5 Goals,1
7,115255317,2 - 2,1
7614051,115255360,Barty/Peers,0
8801037,115255360,Townsend/Young,1
7614051,115255363,Barty/Peers,1
1222345,115255365,Over 3.5 Goals,1
1222346,115255366,Over 4.5 Goals,1
1221386,115255368,Over 1.5 Goals,1
1485572,115255382,Under 7.5 Goals,1
6384646,115255387,Home or Draw,1
1222344,115255406,Under 3.5 Goals,1
1,115255417,0 - 0,1
6,115255418,2 - 1,1
47973,115255419,Over 2.5 Goals,1
58805,115255422,The Draw,1
7320051,115255422,Vietnam U23,0
8223905,115255603,FK Poprad (HT),1
1,115255605,0 - 0,0
13,115255605,3 - 3,1
58805,115255608,The Draw,1
3143335,115255608,Tatran Presov,0
58805,115255673,The Draw,1
1222345,115255751,Over 3.5 Goals,1
58805,115255788,The Draw,1
1221385,115255798,Under 1.5 Goals,1
1222345,115255799,Over 3.5 Goals,1
5851483,115255834,Over 0.5 Goals,1
8814627,115255840,Ajax (W) (HT),1
1485568,115255841,Over 5.5 Goals,1
5,115255842,2 - 0,1
47972,115255843,Under 2.5 Goals,1
47973,115255843,Over 2.5 Goals,0
1222346,115255844,Over 4.5 Goals,1
1,115255845,0 - 0,1
1221385,115255846,Under 1.5 Goals,1
1222344,115255847,Under 3.5 Goals,1
1222345,115255847,Over 3.5 Goals,0
5851482,115255932,Under 0.5 Goals,1
6563307,115255933,Llaneros FC,1
4,115255939,0 - 1,0
7,115255939,2 - 2,0
4506345,115255939,Any Unquoted ,1
47973,115255940,Over 2.5 Goals,1
1221386,115255943,Over 1.5 Goals,1
1222345,115255944,Over 3.5 Goals,1
58805,115255981,The Draw,0
5284704,115255981,Real Cartagena,1
2,115255987,1 - 0,1
47973,115255988,Over 2.5 Goals,1
1221386,115255991,Over 1.5 Goals,1
5851483,115256027,Over 0.5 Goals,1
2542449,115256032,Over 6.5 Goals,1
1222346,115256037,Over 4.5 Goals,1
2542449,115256080,Over 6.5 Goals,1
4506345,115256083,Any Unquoted ,1
47973,115256084,Over 2.5 Goals,1
1222346,115256085,Over 4.5 Goals,1
1222347,115256085,Under 4.5 Goals,0
7167661,115256126,FC Ararat Yerevan II,1
1222346,115256134,Over 4.5 Goals,1
5738250,115256235,Egypt U23,1
58805,115256292,The Draw,0
5615027,115256292,Pecsi Mecsek,1
1221386,115256293,Over 1.5 Goals,1
5908460,115256296,Szigetszentmiklosi (HT),1
8,115256298,1 - 2,1
47972,115256299,Under 2.5 Goals,1
47973,115256299,Over 2.5 Goals,0
2,115256301,1 - 0,1
1222344,115256303,Under 3.5 Goals,1
5851483,115256339,Over 0.5 Goals,1
58805,115256340,The Draw,0
7405019,115256340,Mezokovesd-Zsory,1
1485567,115256345,Under 5.5 Goals,0
1485568,115256345,Over 5.5 Goals,1
6,115256346,2 - 1,1
2017883,115256388,Gyori,1
2542449,115256391,Over 6.5 Goals,1
2017901,115256392,Gyori (HT),1
4,115256394,0 - 1,0
13,115256394,3 - 3,1
47972,115256395,Under 2.5 Goals,1
1222346,115256396,Over 4.5 Goals,1
1221385,115256398,Under 1.5 Goals,1
1222344,115256399,Under 3.5 Goals,0
1222345,115256399,Over 3.5 Goals,1
46934,115256436,Debrecen,1
5786814,115256436,Szeged 2011,0
1222347,115256444,Under 4.5 Goals,1
5851482,115256483,Under 0.5 Goals,0
5851483,115256483,Over 0.5 Goals,1
58805,115256484,The Draw,1
47972,115256491,Under 2.5 Goals,1
47973,115256491,Over 2.5 Goals,0
4,115256493,0 - 1,1
1222344,115256495,Under 3.5 Goals,1
1222345,115256495,Over 3.5 Goals,0
58805,115256532,The Draw,1
16,115256538,0 - 3,1
1222345,115256543,Over 3.5 Goals,1
5851483,115256579,Over 0.5 Goals,1
58805,115256580,The Draw,1
8338354,115256628,CS Concordia Chiajna II,1
8814640,115256628,AFC Astra II,0
8338356,115256632,CS Concordia Chiajna II (HT),1
9,115256634,0 - 2,1
47973,115256635,Over 2.5 Goals,1
1221385,115256638,Under 1.5 Goals,0
1221386,115256638,Over 1.5 Goals,1
1222345,115256639,Over 3.5 Goals,1
5851483,115256674,Over 0.5 Goals,1
5851483,115256675,Over 0.5 Goals,1
198144,115256676,Juventude,1
1,115256682,0 - 0,0
5,115256682,2 - 0,1
1222346,115256684,Over 4.5 Goals,0
1222347,115256684,Under 4.5 Goals,1
1221386,115256686,Over 1.5 Goals,1
58805,115256724,The Draw,0
8814643,115256724,Hibernian (Youth),1
1221385,115256725,Under 1.5 Goals,1
47973,115256731,Over 2.5 Goals,1
1221386,115256734,Over 1.5 Goals,1
5851483,115256771,Over 0.5 Goals,1
5851482,115256772,Under 0.5 Goals,1
1221386,115256774,Over 1.5 Goals,1
1485568,115256778,Over 5.5 Goals,1
2,115256782,1 - 0,1
1222344,115256784,Under 3.5 Goals,1
2004841,115256825,The Draw (HT),1
47972,115256828,Under 2.5 Goals,1
1221386,115256831,Over 1.5 Goals,1
1222345,115256832,Over 3.5 Goals,1
1222344,115256920,Under 3.5 Goals,1
1222345,115256920,Over 3.5 Goals,0
1221386,115256923,Over 1.5 Goals,1
6902558,115256938,Oscar Garcia,1
2256509,115256952,Andy Murray,1
2444577,115256952,Jo Wilfried Tsonga,0
2256509,115256953,Andy Murray,1
2444577,115256958,Jo Wilfried Tsonga,1
2444577,115256959,Jo Wilfried Tsonga,1
2256509,115256964,Andy Murray,1
2444577,115256964,Jo Wilfried Tsonga,0
2444577,115256965,Jo Wilfried Tsonga,1
2256509,115256975,Andy Murray,1
8174904,115257020,Thales Turini,0
8225016,115257020,Jose Hernandez,1
8306184,115257021,J Hernandez 2 - 0,1
8174904,115257022,Thales Turini,0
8225016,115257022,Jose Hernandez,1
8174904,115257023,Thales Turini,1
4903602,115257033,Carlos Salamanca,1
8231421,115257033,Juan-Carlos Spir,0
7445653,115257034,Spir 2 - 1,1
4903602,115257035,Carlos Salamanca,1
8231421,115257035,Juan-Carlos Spir,0
4903602,115257036,Carlos Salamanca,1
8231421,115257036,Juan-Carlos Spir,0
4520808,115257038,Facundo Bagnis,1
7430957,115257038,Michael Quintero,0
4490590,115257043,Joao Souza,1
6180419,115257043,Andres Molteni,0
6180419,115257046,Andres Molteni,1
8174492,115257047,Tomas Lipovsek Puches,1
8326736,115257047,Martin Cuevas,0
8326736,115257050,Martin Cuevas,1
1565,115257051,Giovanni Lapentti,1
7083200,115257051,Nicolas Barrientos,0
28806,115257052,Lapentti 2 - 1,1
8306188,115257052,N Barrientos 2 - 0,0
1565,115257054,Giovanni Lapentti,1
7083200,115257054,Nicolas Barrientos,0
7032057,115257055,Gonzalo Lama,1
7445670,115257055,Kevin King,0
8699380,115257056,Kev King 2 - 0,1
2330541,115257059,Wayne Odesnik,1
8260515,115257059,Nicolas Jarry,0
781444,115257060,Odesnik 2 - 0,1
2330541,115257061,Wayne Odesnik,1
5304143,115257063,Fernando Romboli,0
5304700,115257063,Andre Ghem,1
1400213,115257064,Ghem 2 - 0,1
5304700,115257065,Andre Ghem,1
4822931,115257068,Renzo Olivo,0
5304142,115257068,Guilherme Clezar,1
8258710,115257069,R Olivo 2 - 1,1
4822931,115257070,Renzo Olivo,1
5231648,115257098,Lipsky/Ram,1
7706554,115257098,Butorac/Klaasen,0
5231648,115257100,Lipsky/Ram,1
7706554,115257100,Butorac/Klaasen,0
5231648,115257101,Lipsky/Ram,1
7706554,115257101,Butorac/Klaasen,0
3288367,115257125,Austin Krajicek,1
8814672,115257125,David Konstantinov,0
6596550,115257126,A Krajicek 2 - 0,1
3288367,115257128,Austin Krajicek,1
2249345,115257131,Gilles Simon,0
2263681,115257131,Marin Cilic,1
8792611,115257132,Ma Cilic 3 - 0,0
8792612,115257132,Ma Cilic 3 - 1,0
8792613,115257132,Ma Cilic 3 - 2,1
8796277,115257132,G Simon 3 - 2,0
2263681,115257133,Marin Cilic,1
3442448,115257134,Cilic -3.5 Games,1
862532,115257135,Over 39.5 Games,1
8370710,115257136,Ma Cilic 6 - 4,0
8370713,115257136,Ma Cilic 6 - 3,1
2249345,115257138,Gilles Simon,0
2263681,115257138,Marin Cilic,1
2263681,115257139,Marin Cilic,1
41365,115257140,No,1
2249345,115257141,Gilles Simon,1
2263681,115257141,Marin Cilic,0
41365,115257144,No,1
22660,115257146,Williams/Williams,0
6369481,115257146,Makarova/Vesnina,1
3636474,115257147,Williams/Williams 2 - 0,1
22660,115257148,Williams/Williams,0
6369481,115257148,Makarova/Vesnina,1
22660,115257149,Williams/Williams,0
6369481,115257149,Makarova/Vesnina,1
2309522,115257152,Caroline Wozniacki,1
2309567,115257152,Sara Errani,0
1549187,115257153,Errani 2 - 0,0
1549188,115257153,Errani 2 - 1,0
2006961,115257153,Wozniacki 2 - 0,1
2006962,115257153,Wozniacki 2 - 1,0
2765293,115257154,Wozniacki 6 - 2,0
2765301,115257154,Wozniacki 7 - 6,1
3295398,115257155,Wozniacki -5.5 Games,1
2639652,115257156,Under 19.5 Games,1
2639653,115257156,Over 19.5 Games,0
2309522,115257157,Caroline Wozniacki,1
2309567,115257157,Sara Errani,0
2309522,115257158,Caroline Wozniacki,1
2309567,115257158,Sara Errani,0
2996931,115257159,Two Sets,1
41365,115257160,No,1
41364,115257161,Yes,1
41364,115257163,Yes,1
8212117,115257304,Srebotnik/Bopanna,0
8801020,115257304,Mirza/Soares,1
6632627,115257323,Peschke/Matkowski,0
8801026,115257323,Chan/Hutchins,1
8801026,115257325,Chan/Hutchins,1
69852,115257329,No Goal,1
2256470,115257339,Tomas Berdych,1
5720747,115257339,Dominic Thiem,0
511873,115257340,Berdych 3 - 0,1
511874,115257340,Berdych 3 - 1,0
511875,115257340,Berdych 3 - 2,0
8204663,115257340,Thiem 3 - 1,0
8204665,115257340,Thiem 3 - 2,0
2256470,115257341,Tomas Berdych,1
5720747,115257341,Dominic Thiem,0
2526257,115257342,Berdych -5.5 Games,1
8815336,115257342,Thiem +5.5 Games,0
2759778,115257344,Berdych 7 - 5,0
2759780,115257344,Berdych 6 - 3,1
2759781,115257344,Berdych 7 - 6,0
2256470,115257346,Tomas Berdych,1
2256470,115257347,Tomas Berdych,1
3064880,115257350,Four Sets,1
41364,115257352,Yes,0
41365,115257352,No,1
2251402,115257362,Roger Federer,1
4290403,115257362,Roberto Bautista Agut,0
39491,115257363,Federer 3 - 0,1
39492,115257363,Federer 3 - 1,0
39493,115257363,Federer 3 - 2,0
5617000,115257363,Bautista Agut 3 - 0,0
5617009,115257363,Bautista Agut 3 - 2,0
2251402,115257364,Roger Federer,1
2463876,115257365,Federer -7.5 Games,1
7090240,115257365,Bautista Agut +7.5 Games,0
4290403,115257369,Roberto Bautista Agut,1
2251402,115257370,Roger Federer,1
41364,115257371,Yes,1
2996932,115257373,Three Sets,1
3064880,115257373,Four Sets,0
3064881,115257373,Five Sets,0
41364,115257374,Yes,1
41364,115257375,Yes,1
2538236,115257401,Serena Williams,1
2538236,115257403,Serena Williams,1
2248499,115257424,Shuai Peng,1
6390244,115257424,Belinda Bencic,0
6750762,115257425,Bencic 2 - 0,0
8246272,115257425,S Peng 2 - 0,1
7770357,115257427,Bencic +1.5 Games,0
8816397,115257427,S Peng -1.5 Games,1
1530187,115257428,Over 22.5 Games,1
2248499,115257429,Shuai Peng,1
6390244,115257429,Belinda Bencic,0
2248499,115257430,Shuai Peng,1
2996932,115257431,Three Sets,1
41364,115257433,Yes,1
41365,115257435,No,1
2257300,115257436,Gael Monfils,1
3120169,115257436,Grigor Dimitrov,0
1040750,115257437,Monfils 3 - 0,1
8792570,115257437,G Dimitrov 3 - 0,0
8792571,115257437,G Dimitrov 3 - 1,0
8792572,115257437,G Dimitrov 3 - 2,0
5255767,115257439,Dimitrov -2.5 Games,1
862532,115257440,Over 39.5 Games,0
862533,115257440,Under 39.5 Games,1
8756523,115257441,G Dimitrov 6 - 1,0
8756525,115257441,G Dimitrov 6 - 3,1
2257300,115257443,Gael Monfils,1
3120169,115257443,Grigor Dimitrov,0
2257300,115257444,Gael Monfils,1
3120169,115257444,Grigor Dimitrov,0
41365,115257445,No,1
2996932,115257447,Three Sets,1
3064881,115257447,Five Sets,0
13118,115257454,Minnesota,0
13128,115257454,Phoenix,1
5662332,115257455,Phoenix -5.5pts,1
8706513,115257455,Minnesota +5.5pts,0
618959,115257456,Under 160.5pts,0
618960,115257456,Over 160.5pts,1
4182952,115257457,Ling Zhang,0
7051154,115257457,Kateryna Kozlova,1
4994260,115257458,L Zhang 2 - 0,1
4182952,115257460,Ling Zhang,1
7593284,115257461,Risa Ozaki,1
2346703,115257465,Petra Martic,0
7593369,115257465,Anna-Lena Friedsam,1
7593369,115257470,Anna-Lena Friedsam,1
930364,115257501,Federer,1
6750761,115257504,Bencic,0
8176581,115257504,S Peng,1
8176508,115257507,Ma Cilic,1
8179583,115257507,G Simon,0
2010558,115257510,Monfils,1
8756519,115257510,G Dimitrov,0
2248507,115257617,Flavia Pennetta,1
2256494,115257617,Casey Dellacqua,0
2248507,115257621,Flavia Pennetta,1
2248507,115257622,Flavia Pennetta,1
2263640,115257659,Victoria Azarenka,1
2263640,115257661,Victoria Azarenka,1
2263640,115257665,Victoria Azarenka,1
2263640,115257676,Victoria Azarenka,1
5300820,115257680,Aleksandra Krunic,1
2263640,115257682,Victoria Azarenka,1
5704759,115257710,Eugenie Bouchard,1
2257298,115257743,Tommy Robredo,1
2257298,115257745,Tommy Robredo,1
2257298,115257747,Tommy Robredo,1
2257298,115257752,Tommy Robredo,1
2257309,115257753,Stanislas Wawrinka,1
2257298,115257754,Tommy Robredo,1
2257309,115257754,Stanislas Wawrinka,0
2257309,115257755,Stanislas Wawrinka,1
2257309,115257757,Stanislas Wawrinka,1
2257298,115257758,Tommy Robredo,1
2257309,115257779,Stanislas Wawrinka,1
